Name / Description,Src / Author
"[tut_desc name=""How to Fix Energy effect in soruce filmaker"" desc=""i decided to make a helpful tutorial on how to fix energy effect in source filmmaker"" link=""https://www.youtube.com/watch?v=edRn-TUvLyg"" /]","[author name=""Shane Jensen"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""How to create your own custom model and bring it into Source Filmmaker"" desc=""How to create your very own 3D object and get it into Source Filmmaker"" link=""https://www.youtube.com/watch?v=Uwbs-7Pp2Ps"" /]","[author name=""Mr. Dude"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Lens Flare using Particles"" desc=""After some playing with Dota2's particles, I got this in a working state, so am sharing it with everyone! Unleash your inner JJ Abrams!"" link=""https://www.youtube.com/watch?v=6kra2pg5F-s"" download_link=""https://mega.nz/#F!0Yp1SZCT!rvvZR4vNqCK5ZrKoFbq16w"" /]","[author name=""Argodaemon"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Material Overrides"" desc=""Material overrides allow specific modifications of a models textures without effecting other instances of the model."" link=""https://www.youtube.com/watch?v=ItsklE7VRPk"" /]","[author name=""Argodaemon"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Particles 101"" desc=""Particles seem to come up as a common request, so I threw this together."" link=""https://www.youtube.com/watch?v=JoppWv-mwxc"" /]","[author name=""Argodaemon"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Transparent GIFs"" desc=""Recently found a good way to make transparent GIFs from SFM."" link=""https://www.youtube.com/watch?v=WAj8DTpGihM"" /]","[author name=""Argodaemon"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Transitioning Wings"" desc=""Covers mainly the opening of wings, but is pretty simple to just do it in reverse to close as well."" link=""https://www.youtube.com/watch?v=PWWJnDqqe3U"" /]","[author name=""Argodaemon"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Cross-Copying Limbs"" desc=""I found it quite useful when I found out you could do this, even if it is so simple. Unsure how well known it is, but makes the creation of cycles MUCH easier."" link=""https://www.youtube.com/watch?v=FDc930TwzLE"" /]","[author name=""Argodaemon"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""LipSyncing Tutorial"" desc=""I address some of the questions you've been asking. If you have any more, ASK!"" link=""https://www.youtube.com/watch?v=PQuV0-f64eg"" /]","[author name=""A Box Of Noobs"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Super Basic Camera Tutorial by Super Basic Me"" desc=""to show how easy it is to adjust FOV for those new SFM'ers out there"" link=""https://www.youtube.com/watch?v=voqh53iGgJQ"" /]","[author name=""zeflyingmuppet"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Source Filmmaker Faceposing Tutorial"" desc=""I show you, the viewer, how to do faceposing"" link=""https://www.youtube.com/watch?v=PQZ9rhWMXdM"" /]","[author name=""zeflyingmuppet"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""How to make a basic poster"" desc=""How to make a basic poster"" link=""https://www.youtube.com/watch?v=g1lttC8EKiA"" /]","[author name=""Robotix"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""How to paint hats in SFM (Quick and Easy)"" desc=""Today I am demonstrating how to paint hats in SFM!"" link=""https://www.youtube.com/watch?v=4VbNyKtasBo"" /]","[author name=""Robotix"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Medic Gun Particle"" desc=""Tutorial for medic gun particle! "" link=""https://www.youtube.com/watch?v=SIEHli19xrU"" /]","[author name=""Robotix"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Professional Killstreak Eyes Effect"" desc=""Today, I will show you how to add TF2 Pro. Killstreak Eye Effects to models!"" link=""https://www.youtube.com/watch?v=mA-nx2sQ9Js"" /]","[author name=""Robotix"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Explosion Particle"" desc=""Create a Explosion Particle"" link=""https://www.youtube.com/watch?v=dD88uXGR8Uk"" /]","[author name=""Robotix"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Exporting/Importing Poses"" desc=""ello guys, In this video I'll show you how to export and import custom SFM poses!"" link=""https://www.youtube.com/watch?v=F4sYEuzLSbQ"" /]","[author name=""Robotix"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""SFM Tutorial #1: Making a Nice Poster"" desc=""How to make a nice poster"" link=""https://www.youtube.com/watch?v=41S0tJFd-oU"" /]","[author name=""Kartoffel"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Locking Items: The Easy Way"" desc=""Locking Items: The Easy Way "" link=""https://www.youtube.com/watch?v=IKSNCM9uFMM"" /]","[author name=""X2X0"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""How to make a simple/basic SFM Poster!"" desc=""How to make a simple/basic SFM Poster!"" link=""https://www.youtube.com/watch?v=qgTf38nIP94"" /]","[author name=""drtyeyeball"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""How to paint hats in SFM!"" desc=""How to paint hats in SFM!"" link=""https://www.youtube.com/watch?v=FzuEd6jr_no"" /]","[author name=""drtyeyeball"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""How to manual pose in SFM!"" desc=""How to manual pose in SFM!"" link=""https://www.youtube.com/watch?v=U2t1se5FYLI"" /]","[author name=""drtyeyeball"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""How To Place a Model and Add Cosmetics"" desc=""How To Place a Model and Add Cosmetics"" link=""https://www.youtube.com/watch?v=Z_aHzUu4fiQ"" /]","[author name=""Pile of Dirt"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""SFM Ponies Tutorial #1"" desc=""SFM Ponies Tutorial #1"" link=""https://www.youtube.com/watch?v=_s3T94d3rQM"" /]","[author name=""Shadowdreamcast"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Loading map &amp; character"" desc=""this is a tutorial on how to use Source Filmmaker so you too can make an epic source cinematic movie"" link=""https://www.youtube.com/watch?v=7b-SsFP6a7I"" /]","[author name=""LiberationestZ"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""The Basics (How to use SFM)"" desc=""Today, Joe shows you how to use Source Filmmaker, a software that you can use to create animated clips of tf2, l4d2 and many more games"" link=""https://www.youtube.com/watch?v=juk2nbGUl2k"" /]","[author name=""TheModCrew"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Importing Models and Choosing Animations"" desc=""This tutorial is made for the questions I have been recieving through PM asking how I put Half Life 2 Models into the SFM and how I animated them. "" link=""https://www.youtube.com/watch?v=Ebj8gfPrU60"" /]","[author name=""Humzah H."" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""How to import models into SFM"" desc=""A simple tutorial on how to import models into the Source Film Maker, that aren't accessible through the Valve Workshop."" link=""https://www.youtube.com/watch?v=0z3IK274CaE"" /]","[author name=""chahleybros"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""How to Animate FNAF Using SFM"" desc=""easy to understand tutorial for animating FNAF"" link=""https://www.youtube.com/watch?v=lYKSgRwXkgU"" /]","[author name=""DarkGames"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""How to add FNAF content to SFM"" desc=""how to get FNAF content from the Steam workshop to import into Source Filmmaker."" link=""https://www.youtube.com/watch?v=r-DfGC6smKU"" /]","[author name=""MiffedCrew"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""HOW TO import GMOD maps"" desc=""How to load GMOD maps or any map into SOURCE FILMMAKER (SFM)"" link=""https://www.youtube.com/watch?v=gqjEY1wSsOA"" /]","[author name=""Stephen freeman"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""SFM HOW TO Import custom map and textures"" desc=""How to fix/Import custom BSP/textures for SFM"" link=""https://www.youtube.com/watch?v=vyIxrLXhW3s"" /]","[author name=""Stephen freeman"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""How To Extract Garry's Mod Maps"" desc=""How To Extract Garry's Mod Maps"" link=""https://www.youtube.com/watch?v=0E6bVMjfMBU"" /]","[author name=""The Browlax"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Animating Ponies: Basics"" desc=""Here is a tutorial on animating ponies in SFM :) Just the very basics, not much here."" link=""https://www.youtube.com/watch?v=1JYK6o8CgT0"" /]","[author name=""Subtractitor"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Ponies Tutorial - FK animation and The Graph Editor"" desc=""Ponies Tutorial - FK animation and The Graph Editor"" link=""https://www.youtube.com/watch?v=pkaQKRxGHdo"" /]","[author name=""Digivee"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""SFM Smoothing Tutorial"" desc=""How to apply smoothing in SFM"" link=""https://www.youtube.com/watch?v=GYkmosHc4LM"" /]","[author name=""AMS"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Greasy Llama"" desc=""How to create basic animation in SFM"" link=""https://www.youtube.com/watch?v=zmaJtmGbqes"" /]","[author name=""Greasy Llama"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Animation Workflow"" desc=""I wanted to relax a little so I decided as a one off I'd create a short scene and share with you the stages in which it was created, as opposed to what i usually upload."" link=""https://www.youtube.com/watch?v=sUX8E1p6xSo"" /]","[author name=""Murraythis"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Source Filmmaker Basic Tutorial"" desc=""Hey, guys! Here's a tutorial about the basics of SFM. Hope you enjoy."" link=""https://www.youtube.com/watch?v=fVp6tCpdRt8"" /]","[author name=""Landy R. Shambles"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tutorial (#1): The very basics"" desc=""I've decided to make a simple SFM tutorial for newcomers if they wish to learn the basics of this program"" link=""https://www.youtube.com/watch?v=SMbB2WEwIfk"" /]","[author name=""Márk Morshu"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tutorial (#2): Fixing common, transparent models"" desc=""I've decided to make a simple SFM tutorial on fixing common, transparent models"" link=""https://www.youtube.com/watch?v=Dq2SK0DWT10"" /]","[author name=""Márk Morshu"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tutorial (#3): Getting the best perfomance ( FPS ) for SFM"" desc=""Getting the best perfomance ( FPS ) for SFM"" link=""https://www.youtube.com/watch?v=zXow031Ypig"" /]","[author name=""Márk Morshu"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Source Filmmaker Better Performance Tutorial"" desc=""This is a simple tutorial on decreasing lag in source filmmaker"" link=""https://www.youtube.com/watch?v=n3c06gP7PBs"" /]","[author name=""kalzorath"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Cs:go Maps with working shadows!"" desc=""Cs:go Maps with working shadows in source filmmaker"" link=""https://www.youtube.com/watch?v=8PwYTSPf3Ig"" /]","[author name=""Randy Trent"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""CS:S Smooth Walkthrough Tutorial"" desc=""CS:S Smooth Walkthrough Tutorial"" link=""https://www.youtube.com/watch?v=qZQiza5dTUg"" /]","[author name=""ExacoMvm"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""CS:S to SFM Tutorial + Bug Fixes"" desc="" i had a clean sfm and decided to make a video about it while importing CS:S models for myself"" link=""https://www.youtube.com/watch?v=ckWk8H0e1x8"" /]","[author name=""ExacoMvm"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""CSS Models Tutorial"" desc=""CSS Models Tutorial"" link=""https://www.youtube.com/watch?v=WazfYmIE5CY"" /]","[author name=""Jay-Jay"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""How to make CSGO films in Source Filmmaker"" desc=""How to make CSGO films in Source Filmmaker"" link=""https://www.youtube.com/watch?v=LY2dspWgnEY"" /]","[author name=""EvilGoat"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""How to import Dota 2 models to Source Filmmaker"" desc=""How to import Dota 2 models to Source Filmmaker"" link=""https://www.youtube.com/watch?v=z-cwKo9BIb0"" /]","[author name=""presidentsssful"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""SFM Particle Editor"" desc=""Tutorial covering the SFM Particle Editor"" link=""https://www.youtube.com/watch?v=a9WcgoXf1sQ"" /]","[author name=""Red Mser"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""An Absolute Beginners Guide to SFM - Part 1 - The Basics"" desc=""An Absolute Beginners Guide to SFM - Part 1 - The Basics"" link=""https://www.youtube.com/watch?v=NFX9q_LBxlA"" /]","[author name=""FilmsFanatical"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Attaching Weapons To Character Models"" desc=""This tutorial teaches you how to attach weapons to character models in SFM."" link=""https://www.youtube.com/watch?v=5LcpNPLdGdI"" /]","[author name=""FilmsFanatical"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""How to Add Unusual Effects and Particles in SFM"" desc=""How to Add Unusual Effects and Particles in SFM"" link=""https://www.youtube.com/watch?v=GBZ6na1aZXk"" /]","[author name=""DR Eagle"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""How to Paint Hats and Cosmetics in SFM"" desc=""How to Paint Hats and Cosmetics in SFM"" link=""https://www.youtube.com/watch?v=VoLl8hsbm0g"" /]","[author name=""DR Eagle"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""How to Create a Simple/Good Looking SFM Poster"" desc=""How to Create a Simple/Good Looking SFM Poster"" link=""https://www.youtube.com/watch?v=4GojHBecIkA"" /]","[author name=""DR Eagle"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""How to make good SFM pictures/posters (Sfm tf2)"" desc=""How to make good SFM pictures/posters"" link=""https://www.youtube.com/watch?v=Cj0gW35vYrc"" download_link=""https://mega.nz/#F!kQBiGCJC!12MV_DcZagnyL6ZpP-URvQ"" /]","[author name=""CBG"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Tf2/Sfm: How i make thumbnails (Speed Poster)"" desc=""Tf2/Sfm: How i make thumbnails (Speed Poster)"" link=""https://www.youtube.com/watch?v=aJXtK8rn7hE""  /]","[author name=""deltaace777"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""How to make custom model dance like TF2 animation (Non-Valve Biped bones)"" desc=""How to make custom model dance like TF2 animation"" link=""https://www.youtube.com/watch?v=4krO7kvTJnY""  /]","[author name=""Thelombax51"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Secret IK Rig Script Which Should be Useful Thing in SFM"" desc=""Secret IK Rig Script Which Should be Useful Thing in SFM"" link=""https://www.youtube.com/watch?v=VsaUFuTx7_E""  /]","[author name=""Thelombax51"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
"[tut_desc name=""Scaling Tutorial"" desc=""SFM just added model and bone scaling, which is glorious. I saw a few things people were having trouble with about it, and decided to have a quick poke at them."" link=""https://www.youtube.com/watch?v=GomxQ_l3cNY""  /]","[author name=""The Kins"" alt=""yt"" img=""https://s5.postimg.cc/ld043nxmr/author_yt.png""]"
