Name / Description,"<img src=""https://s5.postimg.cc/gn6oq7t3b/g_cont.png"" width=""20"" height=""20"" title=""Game Tutorial Relates to!"">",Src / Author
"[tut_desc name=""Mirror by PooLatka (105)"" desc=""how to make a mirror"" link=""http://web.archive.org/web/20150219221231/http://www.halfwit-2.com/?page=tutorials&amp;id=105"" download_link=""https://mega.nz/#F!4RoSnDIK!moGejsAQ4N98hY85oJMLyw"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""3d Skybox 2 (102)"" desc=""In this tutorial I will try to describe how to make a 3d skybox. See tutorial 100, here for the theory. The map I am making here is a bit like the SDK_3dskybox map, simple enough, but the principles apply to more complicated maps"" link=""http://web.archive.org/web/http://www.halfwit-2.com/?page=tutorials&amp;id=102"" download_link=""https://mega.nz/#F!cZgAiSLL!8SACAtaWTFnWBHsJAqoLUg"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Cordon Tools (103)"" desc=""Cordon Tools in Hammer are useful for enclosing a map for compiling, if you don't have a skybox yet. Also useful for locating errors in a large map."" link=""http://web.archive.org/web/http://www.halfwit-2.com/?page=tutorials&amp;id=103"" download_link=""https://mega.nz/#F!9FwVkLTC!PFcQzlzhmnB9mlnOk2ZoPA"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Flares by Raidenator (104)"" desc=""This tutorial was put together by Raidenator and shows how to make flares the player can pick up."" link=""http://web.archive.org/web/http://www.halfwit-2.com/?page=tutorials&amp;id=104"" download_link=""https://mega.nz/#F!QB5hSRbL!u9P_MtJyH0jvzmTCCUKH2A"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Zombie breaks through metal panels (108)"" desc=""In this and the last two tutorials, I have tried to show how to set up a zombie breaking through walls: out of a cupboard and through metal panels "" link=""http://web.archive.org/web/20150207063327/http://www.halfwit-2.com/?page=tutorials&amp;id=108"" download_link=""https://mega.nz/#F!5ApxRbaJ!bcvy4n8D9O88RGXiP0dpwQ"" /]",[hl2],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Seamless Skybox Fog"" desc=""A short and sweet tutorial that shows a simple way to blend fog seamlessly into the horizon."" link=""https://twhl.info/wiki/page/Tutorial%3A_Seamless_Skybox_Fog"" /]",[l4d2],"[author name=""Rimrook"" alt=""twhl"" img=""https://s5.postimg.cc/whili5xqb/twhl_author.png""]"
"[tut_desc name=""PORTAL Timer by Bud Doug Lee (173)"" desc=""This is a timer put together by Bud Doug Lee for PORTAL. It is set up so that as soon as the map starts the timer counts down from 30 seconds to zero."" link=""http://web.archive.org/web/http://www.halfwit-2.com/?page=tutorials&amp;id=173"" download_link=""https://mega.nz/#F!VcRFTLxK!oMaa7UmflhK1hTnSPbYWVA"" /]",[portal],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Portal Wake Up - Bud Doug Lee (164)"" desc=""PORTAL tutorial illustrating how to set up the wake up scene at the beginning of the game. It is similar to the scene where Gordon Wakes Up in HL2."" link=""http://web.archive.org/web/20141007172538/http://www.halfwit-2.com/?page=tutorials&amp;id=164"" download_link=""https://mega.nz/#F!kEwFmKhI!ixehkhrnzVVlnMN63mwwtw"" /]",[portal],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""PORTAL -Detachable Camera by Nero (161)"" desc=""this is how you make the camera drop to the ground like in the singleplayer game."" link=""http://web.archive.org/web/20150207145835/http://www.halfwit-2.com/?page=tutorials&amp;id=161"" download_link=""https://mega.nz/#F!oFQ2DarS!L2FYBKEfJM4ZETxCJiVOeg"" /]",[portal],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Portal: Changing Textures/Signs (160)"" desc=""Portal: Changing Textures/Signs"" link=""http://web.archive.org/web/20150207065755/http://www.halfwit-2.com/?page=tutorials&amp;id=160"" download_link=""https://mega.nz/#F!oFQ2DarS!L2FYBKEfJM4ZETxCJiVOeg"" /]",[portal],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Box Operated Button (159)"" desc=""This is another PORTAL tutorial. This one is the basic circular door model with the button that you put the box on to open it."" link=""http://web.archive.org/web/20150207094013/http://www.halfwit-2.com/?page=tutorials&amp;id=159"" download_link=""https://mega.nz/#F!8JJjjTqI!yRrkJRNV7KShKjqtJ8i_7g"" /]",[portal],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Portal Door (158)"" desc=""This is another PORTAL tutorial. This one is the basic circular door model. Next tutorial will deal with the button that you put the box on to open it."" link=""http://web.archive.org/web/20150207111427/http://www.halfwit-2.com/?page=tutorials&amp;id=158"" download_link=""https://mega.nz/#F!pFIC3a7Z!8rqISEPSViKd8bbTvqrlAQ"" /]",[portal],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""Portal Pits by Jamie Lea (157)"" desc=""This is our first PORTAL tutorial. It shows how to make the Pits that appear throughout the game."" link=""http://web.archive.org/web/20140715105526/http://www.halfwit-2.com/?page=tutorials&amp;id=157"" download_link=""https://mega.nz/#F!oER1CZqD!eidWwNiibxpSQ5QUOwYsEA"" /]",[portal],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""PrePlaced Portal by Namelezz! (194)"" desc=""Early on in Portal, the Portal gun can only place one type of Portal, so the other will be present already. This tutorial originally by Namelezz! shows how to do this."" link=""http://web.archive.org/web/20141007073820/http://www.halfwit-2.com/?page=tutorials&amp;id=194"" download_link=""https://mega.nz/#F!EZIimSpT!xqxqJHojMwKqneSbMbSYeQ"" /]",[portal],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""The Rocket Turret (162)"" desc=""This is a PORTAL tutorial. Shows how to construct the Rocket Gun - from a VMF by Bud Doug Lee. "" link=""http://web.archive.org/web/20150207093636/http://www.halfwit-2.com/?page=tutorials&amp;id=162"" download_link=""https://mega.nz/#F!kYpQGDwC!fPo3Hs8G7RCgvWUmCekrRw"" /]",[portal],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
"[tut_desc name=""PORTAL: Two Button Door (169)"" desc=""This is another PORTAL tutorial. This one is the basic circular door model this time with two buttons needed to open the doors."" link=""http://web.archive.org/web/20150207105039/http://www.halfwit-2.com/?page=tutorials&amp;id=169"" download_link=""https://mega.nz/#F!FQ4SjRqB!ecc6JA2hfjfpv-gWLbrSzA"" /]",[portal],"[author name=""halfwit 2"" alt=""halfwit"" img=""https://s5.postimg.cc/f9ufvy39f/halfwit_author.png""]"
